MEMORIAL JACOB H CARRUTHERS JR,2004-01-15,2004-02-03,Resolution Adopted by Voice Vote
ADOPTION ACT-TERMINALLY ILL,2004-02-06,2004-07-14,Public Act . . . . . . . . . 93-0732
ASBESTOS ABATEMENT-CONSULTANTS,2004-01-14,2004-08-10,Public Act . . . . . . . . . 93-0894
MERCURY REDUCTION TASK FORCE,2004-05-11,2005-01-11,Session Sine Die
JUV CT-TECH,2004-02-06,2005-01-11,Session Sine Die
CERVICAL CANCER & HPV,2004-02-09,2005-01-11,Session Sine Die
JUV CT-TECH,2004-02-06,2005-01-11,Session Sine Die
RECOGNIZES 4-H DAY,2004-04-01,2004-04-27,Added Chief Co-Sponsor Rep. Donald L. Moffitt
FINANCE-CLEAN WATER BONDS,2004-01-28,2005-01-11,Session Sine Die
ARCH PRACT-INTERN,2004-02-06,2005-01-11,Session Sine Die
INS-ATHLETIC TRAINERS,2004-02-04,2005-01-11,Session Sine Die
FOOD AG RESEARCH-TECH,2004-02-09,2005-01-11,Session Sine Die
MENTAL HEALTH-PRIVATE FACILITY,2004-02-04,2005-01-11,Session Sine Die
GROUNDWATER PROTECT ACT-PERMIT,2004-01-14,2005-01-11,Session Sine Die
EAST ST LOUIS DEVELOPMENT ACT,2004-02-04,2005-01-11,Session Sine Die
EPA-CONSTRUCTION PERMITS,2004-02-05,2005-01-11,Session Sine Die
CHILDREN-EARLY INTERVENTION,2004-02-06,2005-01-11,Session Sine Die
FALUN DAFA WEEK,2004-05-12,2005-01-11,Session Sine Die
MI OLMSTEAD INITIATIVE ACT,2004-02-06,2005-01-11,Session Sine Die
BALLOT INITIATIVE ENVIRONMENT,2003-02-18,2005-01-11,Session Sine Die
EPA-MEDICAL WASTE-PENALTY,2004-02-03,2005-01-11,Session Sine Die
ALTERNATE FUELS-NOTICE,2004-10-25,2005-01-11,Session Sine Die
FALUN DAFA WEEK,2004-05-13,2004-07-24,Resolution Adopted by Voice Vote
MERCURY-FREE VEHICLE ACT,2004-05-12,2005-01-11,Session Sine Die
SCH CD-SAFETY TAXES-BLEACHERS,2004-02-03,2005-01-11,Session Sine Die
CORP LOCATION EFFICNCY TSK FRC,2004-05-06,2005-01-11,Session Sine Die
MEDICAL ERROR REPORTING,2004-02-05,2005-01-11,Session Sine Die
EDUCATION-TECH,2004-02-06,2005-01-11,Session Sine Die
EPA-AIR POLLUTION,2004-02-06,2005-01-11,Session Sine Die
AFFORDABLE HOUSING-DATES,2004-02-04,2004-06-28,Public Act . . . . . . . . . 93-0678
JUV CT-TECH,2004-02-04,2005-01-11,Session Sine Die
VETERAN HOMES-TECH,2004-02-05,2005-01-11,Session Sine Die
HUMAN CLON ADULT STEM CELL ACT,2004-02-09,2005-01-11,Session Sine Die
TOXIC & MOLD PROTECTION ACT,2004-02-04,2005-01-11,Session Sine Die
PATIENT SAFETY ACT,2004-01-28,2005-01-11,Session Sine Die
IDOT-REGULATE RAILROADS,2004-02-04,2005-01-11,Session Sine Die
DIG SAFELY ILLINOIS MONTH,2004-02-19,2004-05-30,Resolution Adopted by Voice Vote
CHILDHOOD LEAD POISON RED ACT,2004-02-05,2005-01-11,Session Sine Die
TECH RESCUE TEAM REIMBURSEMENT,2004-02-05,2005-01-11,Session Sine Die
JUV CT-TECH,2004-02-06,2005-01-11,Session Sine Die
EPA-AIR POLLUTION-TECH,2004-02-04,2005-01-11,Session Sine Die
CHILDHOOD LEAD POISON RED ACT,2004-02-03,2004-07-22,Public Act . . . . . . . . . 93-0789
EPA-CONSTRUCTION PERMITS,2004-02-06,2005-01-11,Session Sine Die
EPA-ELECTRONIC PRODUCTS,2004-02-06,2005-01-11,Session Sine Die
MERCURY POLLUTION-COAL PLANTS,2004-04-21,2004-06-01,Added Co-Sponsor Rep. Ricca Slone
EXECUTIVE BRANCH-TECH,2004-01-28,2005-01-11,Session Sine Die
HUMAN CLON ADULT STEM CELL ACT,2004-02-06,2005-01-11,Session Sine Die
LONG TERM CARE-CONSULTATION,2004-02-09,2005-01-11,Session Sine Die
ALTERNATE FUELS-NOTICE,2005-01-26,2007-01-09,Session Sine Die
PERIANESTHESIA NURSES HONORED,2006-01-24,2006-01-25,Resolution Adopted
CONGRATS-LINDA HAWKER,2007-01-07,2007-01-07,Resolution Adopted
REGULATION-TECH,2005-02-14,2007-01-09,Session Sine Die
SCH CD-CHARTER SCH DISTRICT,2006-01-20,2007-01-09,Session Sine Die
MEMORIAL ROBERT E HAMILTON,2006-04-04,2006-04-07,Resolution Adopted
EDUCATION-TECH,2005-02-18,2007-01-09,Session Sine Die
CONGRATS RENEE CIPRIANO,2005-05-31,2005-05-31,Resolution Adopted
ISOLATED WETLANDS PROTECTION,2005-02-18,2007-01-09,Session Sine Die
FINANCE-SCHOOL SAFETY BONDS,2005-01-21,2007-01-09,Session Sine Die
WRK COMP-FIREFIGHTER-EMT,2005-02-25,2007-01-09,Session Sine Die
HOMELESS MENTAL-DISABLED ACT,2005-02-03,2007-01-09,Session Sine Die
CHILDREN-TECH,2005-02-18,2007-01-09,Session Sine Die
EPA-NO LANDFILLS BY AIRPORTS,2006-01-18,2007-01-09,Session Sine Die
SIU&CD CORR-PRISONER MED CARE,2005-02-25,2007-01-09,Session Sine Die
SPECIAL EDUCATION RULES-CHANGE,2005-02-25,2007-01-09,Session Sine Die
IEMA-URANIUM MILL TAILINGS,2006-01-20,2007-01-09,Session Sine Die
POST FISH MERCURY WARNING,2006-04-03,2006-05-03,Resolution Adopted 112-000-000
BANKING-CREDIT PRODUCTS,2005-02-17,2007-01-09,Session Sine Die
SCHOOL SAFETY DRILL ACT,2005-02-22,2005-08-16,Public Act . . . . . . . . . 94-0600
MEDICAL ERROR REPORTING LAW,2005-01-14,2005-04-13,Third Reading - Short Debate - Lost 030-084-003
METHAMPHETAMINE SITES-DCFS,2005-02-23,2005-05-29,Resolution Adopted
EDUCATION-TECH,2005-02-22,2007-01-09,Session Sine Die
CONGRATS TOM LYONS,2005-04-12,2005-04-14,Resolution Adopted
SAFETY-TECH,2006-01-18,2007-01-09,Session Sine Die
BANKING-CREDIT PRODUCTS,2006-01-12,2007-01-09,Session Sine Die
CHILDREN-TECH,2005-02-14,2007-01-09,Session Sine Die
EPA - EMISSION STANDARDS,2005-01-26,2007-01-09,Session Sine Die
IDPH-HOSPICE PROGRAM STANDARDS,2005-01-26,2005-08-12,Public Act . . . . . . . . . 94-0570
ENVIRONMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
RECOGNIZE CONTINENTAL RESTRNT,2006-02-07,2006-03-01,Resolution Adopted
ENVIRONMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
CONGRATS WARREN SPC REC ASSOC,2006-04-05,2006-04-06,Resolution Adopted
EPA-RESPONSE LAND USE CONTROLS,2006-01-20,2007-01-09,Session Sine Die
ELDER ABUSE AND NEGLECT,2006-01-12,2006-08-01,Public Act . . . . . . . . . 94-1064
IEMA-LOWLEVEL RADIOACTIVE WSTE,2006-01-20,2007-01-09,Session Sine Die
ETHICS-LOBBYING,2006-02-22,2007-01-09,Session Sine Die
FIREARM OWNERS ID ACT-REPEAL,2006-01-20,2007-01-09,Session Sine Die
EDUCATION-TECH,2006-01-12,2007-01-09,Session Sine Die
IMMIGRATION-RAIDS,2006-05-03,2007-01-09,Session Sine Die
SAFETY-TECH,2005-02-09,2007-01-09,Session Sine Die
VETERANS-ADMISSIONS-VET HOMES,2005-02-28,2005-08-15,Public Act . . . . . . . . . 94-0588
SCHOOL CD-MASTER CERT-COUNSLR,2005-02-24,2005-07-01,Public Act . . . . . . . . . 94-0105
MARRIAGE ACT-ABUSE VISIT,2005-01-26,2005-07-29,Public Act . . . . . . . . . 94-0377
MARRIAGE-VIRTUAL VISITATION,2006-01-26,2006-02-22,Added Chief Co-Sponsor Rep. Sidney H. Mathias
EPA-AIR POLLUTION,2005-01-14,2007-01-09,Session Sine Die
SCH CD-EARLY CHILDHOOD GRANTS,2005-02-25,2005-08-08,Public Act . . . . . . . . . 94-0506
EDUCATION-TECH,2006-01-20,2007-01-09,Session Sine Die
EPA - CONTAMINATION NOTICES,2005-01-18,2007-01-09,Session Sine Die
SCH DIST-LIFE SAFETY TAX/BONDS,2006-01-26,2007-01-09,Session Sine Die
SCH CD-CENTER FOR REHAB & EDUC,2005-02-09,2007-01-09,Session Sine Die
EAST ST LOUIS DEVELOPMENT ACT,2005-02-03,2007-01-09,Session Sine Die
LIFE SCIENCE AND BIOTECHNOLOGY,2005-05-17,2005-05-30,Added as Chief Co-Sponsor Sen. Kwame Raoul
HUMAN RTS-RELIGIOUS ORGANIZATN,2005-02-07,2007-01-09,Session Sine Die
AGRICULTURE-TECH,2005-02-18,2007-01-09,Session Sine Die
SENATE RULES 94TH- VETERANS,2005-02-16,2007-01-09,Session Sine Die
DIGITAL LITERACY MATTERS DAYS,2005-11-02,2007-01-09,Session Sine Die
IEMA - WASTE TRANSPORT PERMITS,2005-02-09,2007-01-09,Session Sine Die
MARRIAGE ACT-LAWFUL CHILD,2005-02-17,2005-07-14,Public Act . . . . . . . . . 94-0229
COMMUNTY DEVELOPMT BLOCK GRANT,2005-04-08,2005-05-29,Added Co-Sponsor Rep. Naomi D. Jakobsson
NURS HOME-HOSP-HANDLE PATIENTS,2006-01-11,2007-01-09,Session Sine Die
EPA - RECYCLING PERMITS,2005-10-19,2007-01-09,Session Sine Die
GROW YOUR OWN TEACH-GRNT EXPND,2006-01-12,2007-01-09,Session Sine Die
REGULATION-TECH,2005-02-14,2007-01-09,Session Sine Die
INS-ATHLETIC TRAINERS,2005-02-01,2007-01-09,Session Sine Die
DHS-BEHAVIORAL SUPPORT PLANS,2006-01-11,2006-05-26,Public Act . . . . . . . . . 94-0812
SAFETY-TECH,2005-02-08,2007-01-09,Session Sine Die
CONGRATS MARY A D'ARCY,2006-02-07,2006-02-08,Resolution Adopted
CHILDREN-TECH,2005-02-18,2007-01-09,Session Sine Die
CONGRATS PAULIE EBERHART,2005-03-14,2005-03-15,Resolution Adopted by Voice Vote
OLDER ADULTS-COMPREHENSIV CARE,2006-02-24,2007-01-09,Session Sine Die
MINORITY PARTICIPATION-SIU,2003-05-09,2006-05-03,Adopted Both Houses
CONGRATS CHICAGO SHRINERS HOSP,2006-02-22,2006-02-23,Resolution Adopted
ENVIRONMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
EPA - CONTAMINANT RELEASES,2005-02-02,2005-07-25,Public Act . . . . . . . . . 94-0314
SCHOOL-SEPARATION OF MULTIPLES,2005-12-15,2006-02-23,Resolution Adopted as Amended
DPT AGING-IHDA-AFFORD HOUSING,2005-02-25,2005-07-14,Public Act . . . . . . . . . 94-0236
VEH CD-INSURE-ENVIRONMENTAL,2005-01-07,2007-01-09,Session Sine Die
MERCURY SWITCH REMOVAL,2006-02-07,2006-04-24,Public Act . . . . . . . . . 94-0732
IDPH-HOSPICE PROGRAM STANDARDS,2005-02-02,2007-01-09,Session Sine Die
MEMORIAL MARY SMITH,2005-05-03,2005-05-05,Resolution Adopted
PROCURE DOMESTIC PRODUCTS,2005-02-24,2007-01-09,Session Sine Die
AGING-ELDER ABUSE & NEGLECT,2005-02-28,2007-01-09,Session Sine Die
STATE GOVERNMENT-TECH,2006-01-03,2007-01-09,Session Sine Die
LIFE SCIENCE AND BIOTECHNOLOGY,2005-05-12,2005-05-30,Resolution Adopted 114-000-000
CHANUTE-RANTOUL REDVELPMNT CMN,2006-01-25,2006-06-23,Public Act . . . . . . . . . 94-0908
PESTICIDE ACT-INTERNET SALES,2006-01-11,2006-05-12,Public Act . . . . . . . . . 94-0758
CONGRATS JEREMIAH J O'CONNOR,2005-04-07,2005-04-08,Resolution Adopted by Voice Vote
MEMORIAL ROSEMARIE CARROLL,2005-10-19,2005-10-27,Resolution Adopted
WHOLESALE PRESCRIP DRUG DIST,2005-02-25,2007-01-09,Session Sine Die
STATE ASSETS-HUMAN CLONING,2005-10-26,2006-02-21,Added Co-Sponsor Rep. Randall M. Hultgren
STATE GOVERNMENT-TECH,2005-02-25,2007-01-09,Session Sine Die
MOLD REMEDIATION REG ACT,2006-01-11,2007-01-09,Session Sine Die
OLDER ADULTS-COMPREHENSIV CARE,2006-02-23,2007-01-09,Session Sine Die
FOSTER CARE TASK FORCE,2005-03-15,2007-01-09,Session Sine Die
STATE GOVERNMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
HAZ EMER RESP REIM ACT-DEF,2005-02-01,2005-07-01,Public Act . . . . . . . . . 94-0096
SAFETY-TECH,2005-02-18,2007-01-09,Session Sine Die
VEH CD-CDL-DISQUALIFICATION,2005-02-25,2005-07-21,Public Act . . . . . . . . . 94-0307
EPA- HOUSEHOLD HAZARDOUS WASTE,2005-02-01,2007-01-09,Session Sine Die
BROM FIRE RETARDANT PREVEN ACT,2005-02-16,2007-01-09,Session Sine Die
CHILDREN'S DAY,2006-04-18,2006-05-03,Resolution Adopted 112-000-000
GAIL BORDEN PUBLIC LIBRARY,2006-03-28,2006-03-29,Resolution Adopted
ENSURING SUCCESS IN SCHOOL,2005-02-24,2007-01-09,Session Sine Die
CONGRATS RONALD WELCH,2006-03-24,2006-03-28,Resolution Adopted
DCFS ACT-ALTERNATIVE CARE PLAN,2005-02-09,2007-01-09,Session Sine Die
EDUCATION-TECH,2005-02-24,2007-01-09,Session Sine Die
CONGRATS MICHELLE BACHELET,2006-01-24,2006-01-25,Resolution Adopted
CONGRATS DEBORAH M PRESTON,2005-08-16,2005-10-25,Resolution Adopted
CHILDREN'S ENVIR HEALTH OFFICE,2005-02-28,2005-08-04,Public Act . . . . . . . . . 94-0467
CONGRATS PRISCILLA GALGAN,2005-04-12,2005-04-14,Resolution Adopted
ANIMAL WELFARE-BIRD SALES,2006-01-12,2007-01-09,Session Sine Die
GRANDPARENT VISITATION,2005-01-25,2007-01-09,Session Sine Die
COMM DEV BLOCK GRANT PRGM,2005-03-16,2005-05-30,Resolution Adopted 115-000-000
EPA-NO LANDFILLS BY AIRPORTS,2006-01-27,2007-01-09,Session Sine Die
VEH CD-EXCESSIVE IDLING,2006-01-18,2006-06-09,Public Act . . . . . . . . . 94-0845
AGRICULTURE-TECH,2005-02-22,2007-01-09,Session Sine Die
ADOPTION ACT-FORCIBLE FELONY,2005-02-18,2005-03-16,Third Reading - Short Debate - Lost 037-077-001
SCH CD-DEAF-VISUAL IMP-NOTIFY,2005-01-26,2005-07-29,Public Act . . . . . . . . . 94-0376
COURTS-TECH,2005-01-27,2007-01-09,Session Sine Die
CONGRATS NANCY MABBOTT,2005-04-12,2005-04-14,Resolution Adopted
EPA-BENEFICIAL USE DETERMINATN,2005-02-17,2007-01-09,Session Sine Die
CONGRATS STALEY CREDIT UNION,2005-07-01,2005-10-25,Resolution Adopted
LIVESTOCK MANAGE FACILITIES,2005-02-17,2007-01-09,Session Sine Die
FOSTER CARE TASK FORCE,2005-01-27,2007-01-09,Session Sine Die
ENVIRONMENT-TECH,2005-02-14,2006-06-12,Public Act . . . . . . . . . 94-0849
ENVIRONMENT-TECH,2005-02-14,2007-01-09,Session Sine Die
SAFETY-TECH,2005-02-22,2007-01-09,Session Sine Die
COURTS-TECH,2005-02-14,2007-01-09,Session Sine Die
DCFS-RELATIVE PLACEMENTS,2005-12-09,2006-06-20,Public Act . . . . . . . . . 94-0880
SAFETY-TECH,2006-01-19,2007-01-09,Session Sine Die
CONGRATS MARTHA J BARNES,2005-01-19,2005-01-26,Resolution Adopted
EPA - NPDES 1 YEAR PERMITS,2005-02-10,2005-04-05,Tabled By Sponsor Rep. Sidney H. Mathias
COMMUNITY EDUCATION ACT,2006-01-19,2006-06-22,Public Act . . . . . . . . . 94-0904
CONGRATS CENTRALIA BPW,2006-05-03,2006-05-03,Resolution Adopted
ALTERNATE FUELS - GRANTS,2005-01-26,2007-01-09,Session Sine Die
CONGRATS WILLIAM 'BILL' CHILD,2006-10-03,2006-11-14,Resolution Adopted
4-H DAY AT THE CAPITOL,2005-03-02,2005-03-03,Resolution Adopted
SAFETY-TECH,2005-02-18,2007-01-09,Session Sine Die
MOTOR FUEL FAIR MRKT PRAC ACT,2005-02-24,2007-01-09,Session Sine Die
ICC-STUDY WIND FARM IMPACTS,2006-02-15,2007-01-09,Session Sine Die
EPA - MED WASTE INCINERATORS,2006-01-20,2007-01-09,Session Sine Die
MORE RENEWABLE ENERGY,2006-02-21,2006-05-03,Resolution Adopted 112-000-000
HONORS SENATOR WINKEL,2007-01-09,2007-01-09,Resolution Adopted
DEVELOPMENTL DISABILITY-DEFINE,2006-01-18,2007-01-09,Session Sine Die
PROCURE DOMESTIC PRODUCTS,2005-02-25,2005-08-10,Public Act . . . . . . . . . 94-0540
TELECOM TAX-VIDEO ENTERTAINMNT,2006-02-27,2007-01-09,Session Sine Die
SAFETY-TECH,2005-02-24,2007-01-09,Session Sine Die
PUB UTIL-RENEWABLE ENERGY STDS,2005-12-15,2007-01-09,Session Sine Die
RADON TESTING AND REPORTING,2006-05-02,2006-05-04,Resolution Adopted
CD CORR-CONTRACTUAL NURSES,2005-12-20,2007-01-09,Session Sine Die
COUNTY JAIL-MEDICAL EXPENSE,2006-01-20,2006-06-27,Public Act . . . . . . . . . 94-0962
GROW YOUR OWN TEACH-GRNT EXPND,2006-01-11,2006-06-30,Public Act . . . . . . . . . 94-0979
DCFS-ST POL-ISBE-KIDS-METH LAB,2005-02-23,2005-08-12,Public Act . . . . . . . . . 94-0554
UNEMPLOY INS-LABOR DISPUTE,2005-02-17,2007-01-09,Session Sine Die
ENGNR-ARCHITECT-RETIRED TITLE,2005-02-02,2005-08-04,Public Act . . . . . . . . . 94-0452
MERCURY-FREE VACCINE ACT,2005-02-25,2007-01-09,Session Sine Die
HONORS SENATOR RAUSCHENBERGER,2007-01-09,2007-01-09,Resolution Adopted
PBT RISKS-EPA STRATEGY,2005-05-04,2005-05-30,Resolution Adopted
DCFS-TEMPORARY CHILD CUSTODY,2005-01-14,2007-01-09,Session Sine Die
EDUCATION-TECH,2005-02-22,2007-01-09,Session Sine Die
GAS STORAGE ACT-FEES,2005-02-09,2007-01-09,Session Sine Die
IEMA - WASTE TRANSPORT PERMITS,2005-02-16,2007-01-09,Session Sine Die
EDUCATION-TECH,2005-02-25,2005-06-22,Public Act . . . . . . . . . 94-0069
JUD II-CK COUNTY TEMP JUV DET,2006-01-25,2007-01-09,Session Sine Die
DEV DISABILITY-BEHAVIOR SUPPT,2005-02-09,2005-06-17,Public Act . . . . . . . . . 94-0048
IDOT-MASS TRANSPORT GRANTS,2005-02-17,2007-01-09,Session Sine Die
REAL ESTATE APPRAISERS ACT,2005-02-23,2007-01-09,Session Sine Die
SCH CD-ADMINISTRATORS,2006-01-20,2007-01-09,Session Sine Die
RECOGNIZES DOROLYN ACADEMY,2011-05-06,2011-05-10,Resolution Adopted
SCH CD-HEALTH ED-CHI COMM-MISC,2011-02-09,2011-12-30,Public Act . . . . . . . . . 97-0650
MORRILL LAND GRANT ANNIV,2011-10-26,2013-01-08,Session Sine Die
COM COL BD OF TRUSTEES-CHAIR,2011-02-10,2011-08-23,Public Act . . . . . . . . . 97-0539
HOSPITAL LICENSE-SAFE PATIENT,2011-02-15,2011-07-14,Public Act . . . . . . . . . 97-0122
DCFS-SIBLING PLACEMENT-CONTACT,2012-02-15,2012-08-24,Public Act . . . . . . . . . 97-1076
REGULATION-TECH,2012-02-15,2013-01-08,Session Sine Die
CONGRATS-DONNA DZIEDZIC,2011-03-25,2011-03-29,Resolution Adopted
DHS-SUBSTANCE USE DISORDERS,2011-02-10,2013-01-08,Session Sine Die
EFFICIENT GREEN IL TAX CREDIT,2011-02-04,2013-01-08,Session Sine Die
CONGRATS - STEVE HUMPHREY,2012-05-02,2012-05-03,Resolution Adopted
REAL ESTATE APPRAISER ACT,2011-02-15,2013-01-08,Session Sine Die
E85 MARKET EXPANSION PROGRAM,2012-02-16,2013-01-08,Session Sine Die
GROW YOUR OWN TEACHER-SPEC ED,2011-02-24,2013-01-08,Session Sine Die
STATE AGENCIES-AMBASSADORS,2012-02-01,2013-01-08,Session Sine Die
CHIP-MINIMUM BENEFITS,2011-02-24,2012-01-13,Public Act . . . . . . . . . 97-0661
MEMORIAL-BETTY LOU REED,2011-08-09,2011-10-25,Resolution Adopted
DISSOL-MILITARY-CUSTODY,2011-02-15,2012-01-13,Public Act . . . . . . . . . 97-0659
SUPPORTS-HACKMATACK REFUGE,2012-04-30,2012-05-31,Resolution Adopted
DISSOLVE-HLTH FACIL REVIEW BD,2012-02-10,2013-01-08,Session Sine Die
HUMAN RTS-DISABILITY TERM,2011-12-12,2012-08-02,Public Act . . . . . . . . . 97-0877
HAZARDOUS MAT-NATURAL GAS,2011-02-08,2013-01-08,Session Sine Die
REAL ESTATE APPRAISER ACT,2011-02-09,2013-01-08,Session Sine Die
PLASTIC CARRYOUT BAG RECYCLING,2011-02-10,2013-01-08,Session Sine Die
CONGRATS-SCHAUMBURG LIBRARY,2012-01-18,2012-01-31,Resolution Adopted
BROWNFIELDS INTERMODAL PROMO,2011-02-15,2013-01-08,Session Sine Die
PROCLAIMS-MRSA TESTING WEEK,2012-01-31,2012-02-23,Added Co-Sponsor Rep. Sidney H. Mathias
CONGRATS-BERNICE WEISSBOURD,2012-05-25,2012-05-26,Resolution Adopted
UTILITIES - NET METERING,2011-02-17,2013-01-08,Session Sine Die
DHS-DEVELOPMNTAL DISABIL SRVCS,2011-02-10,2011-05-31,Resolution Adopted 112-002-001
HONORS - REP CHRIS NYBO,2013-01-07,2013-01-08,Resolution Adopted
OPPOSE TAX DISCLOSURE,2013-01-02,2013-01-08,Session Sine Die
SCH CD-ST CHARTER SCHOOL COMM,2011-01-27,2011-07-20,Public Act . . . . . . . . . 97-0152
URGES-GREENHOUSE GAS,2011-04-11,2013-01-08,Session Sine Die
CONGRATS - DUPAGE COUNTY,2011-04-04,2011-04-05,Resolution Adopted
CHILDREN-TECH,2011-01-31,2013-01-08,Session Sine Die
IEPA-CITIZENS COMPLAINTS,2011-02-24,2013-01-08,Session Sine Die
AGRIC-FERTILIZER AND BLENDS,2012-02-14,2012-08-15,Public Act . . . . . . . . . 97-0960
EARLY INTERVENTION SRVCS-IEP,2012-02-02,2013-01-08,Session Sine Die
SCH CD-BILINGUAL ED-ALT PROG,2011-02-23,2011-08-11,Public Act . . . . . . . . . 97-0305
HONORS SEN SUZI SCHMIDT,2013-01-08,2013-01-08,Resolution Adopted
EXAM OF FIREFIGHTER APPLICANTS,2011-02-15,2011-08-04,Public Act . . . . . . . . . 97-0251
SCH DIST-LOC GOV-TAX-ENVIRON,2012-02-08,2013-01-08,Session Sine Die
INS CD-MENTAL HEALTH PARITY,2011-02-09,2013-01-08,Session Sine Die
CONV ON THE RGTS OF THE CHILD,2011-03-08,2013-01-08,Session Sine Die
CONGRATS-SENATOR HENDON,2011-03-08,2011-03-08,Resolution Adopted
ELECTRIC VEHICLE INFRSTRUCTURE,2011-03-17,2013-01-08,Session Sine Die
SCH CD-TRANSPORT CONTRACTS,2012-01-20,2012-08-13,Public Act . . . . . . . . . 97-0951
SCH CD-SPEC ED-DUE PRO HEARING,2011-02-16,2013-01-08,Session Sine Die
THANKS - SENATOR A.J. WILHELMI,2012-02-24,2012-02-24,Resolution Adopted; 038-000-000
CONGRATS-ST EDWARD SCHOOL,2011-02-14,2011-02-15,Resolution Adopted
URGES CONGRESS-REFORM TSCA,2011-03-01,2013-01-08,Session Sine Die
HAZARDOUS RESPONSE FUND,2012-01-31,2013-01-08,Session Sine Die
HONORS REP THOMAS HOLBROOK,2012-12-14,2013-01-08,Resolution Adopted
RENOVATE KELLY PARK,2012-05-29,2013-01-08,Session Sine Die
EDUCATION-TECH,2011-02-15,2013-01-08,Session Sine Die
EPA-MUNICIPAL PENALTIES,2011-02-09,2013-01-08,Session Sine Die
URGE CONG-MODERNIZE TSCA,2011-02-23,2011-03-31,Resolution Adopted
GLENWOOD ACADEMY DAY,2012-05-10,2012-05-31,Resolution Adopted
CONGRATS-COACH WALTERS,2011-08-23,2011-10-25,Resolution Adopted
MEMORIAL-SENATOR WENDELL JONES,2011-11-10,2011-11-10,Resolution Adopted
BORDER COMMUNITY TASK FORCE,2011-02-24,2013-01-08,Session Sine Die
DOC MISCONDUCT,2012-11-28,2013-01-08,Session Sine Die
CD CORR-CONTRACTS-HEALTH&FOOD,2012-01-24,2012-07-13,Public Act . . . . . . . . . 97-0802
HONORS SEN. CAROLE PANKAU,2013-01-03,2013-01-03,Resolution Adopted
SCH CD-CHI-BASIC SKILLS CLASS,2011-01-13,2011-07-08,Public Act . . . . . . . . . 97-0086
NUCLEAR REACTOR SAFETY,2012-02-08,2013-01-08,Session Sine Die
CRIMINAL LAW-TECH,2012-01-31,2013-01-08,Session Sine Die
METRO WATER RECLAMATION DIST,2011-02-09,2013-01-08,Session Sine Die
INSURANCE-MENTAL HEALTH PARITY,2011-02-15,2011-08-18,Public Act . . . . . . . . . 97-0437
SCH DIST-LOC GOV-TAX-ENVIRON,2011-10-12,2013-01-08,Session Sine Die
EPA-NPDES APPS-DEEMED APPROVED,2011-02-10,2013-01-08,Session Sine Die
ENVIRONMENT BARRIER-CONTAIN,2012-01-25,2013-01-08,Session Sine Die
JUV CT-MINORS UNDER 17-JAIL,2012-02-10,2013-01-08,Session Sine Die
DHS-OIG-DISABLED ADULTS ABUSE,2012-07-19,2013-01-08,Session Sine Die
GA SCHOLARSHIP-CONSERVATION,2012-02-16,2013-01-08,Session Sine Die
HAZARDOUS RESPONSE FUND,2012-02-01,2013-01-08,Session Sine Die
EPA-ONLINE PERMIT APPLICATIONS,2011-02-08,2011-07-12,Public Act . . . . . . . . . 97-0095
EPA-FEES/RECYCLING,2012-02-06,2012-07-26,Public Act . . . . . . . . . 97-0853
EPA-CHEMICAL SAFETY TESTING,2011-02-08,2013-01-08,Session Sine Die
URGES-GREENHOUSE GAS,2011-04-12,2013-01-08,Session Sine Die
SCHOOL CD-SPECIAL ED-COMPLAINT,2012-02-07,2013-01-08,Session Sine Die
PROCLAIMS-MRSA TESTING WEEK,2012-01-18,2012-03-08,Resolution Adopted
CONGRATS-DUPAGE COUNTY,2011-11-08,2011-11-09,Resolution Adopted
HONEYWELL-METROPOLIS,2011-05-04,2013-01-08,Session Sine Die
HONORS-JAN SMITH,2012-05-02,2012-05-03,Resolution Adopted
CIVIL LAW-TECH,2011-01-31,2013-01-08,Session Sine Die
SCH CD-ADMIN CERT-ENDORSEMENT,2012-02-06,2012-06-25,Public Act . . . . . . . . . 97-0701
HOSPITAL LICENSE-SAFE PATIENT,2011-02-09,2013-01-08,Session Sine Die
CHIP-MINIMUM BENEFITS,2012-02-08,2013-01-08,Session Sine Die
CONSERVATION-TECH,2011-02-18,2013-01-08,Session Sine Die
HOME COMM-BASED SRVICES-ID/DD,2012-01-18,2013-01-08,Session Sine Die
TOXIC CHEMICAL SAFETY ACT,2012-01-25,2013-01-08,Session Sine Die
